study_id,site_id,core_id,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,carbon_density,stock_gCm2,stock_MgHa,habitat,latitude,longitude,country,admin_division,max_depth
Nahlik_and_Fennessy_2016,NWCA11-1198,NWCA11-1198-5373,0,100,0.5258638761478025,NA,0.081671,0.042947828628867174,42947.82862886717,429.47828628867177,marsh,39.4284527,-75.57379203,United States,Delaware,114
Nahlik_and_Fennessy_2016,NWCA11-1202,NWCA11-1202-3694,0,100,0.9480576981803093,NA,0.053771000000000006,0.05097801048885341,50978.01048885342,509.7801048885342,marsh,39.41670976,-75.55765409,United States,Delaware,125
Nahlik_and_Fennessy_2016,NWCA11-1203,NWCA11-1203-3569,0,100,0.6880092151674182,NA,0.069273,0.047660462362292565,47660.462362292565,476.60462362292566,marsh,38.61726785,-75.08504623,United States,Delaware,102
Nahlik_and_Fennessy_2016,NWCA11-1207,NWCA11-1207-5375,0,100,1.0246197406604671,NA,0.050166999999999996,0.05140209852971365,51402.09852971365,514.0209852971365,marsh,38.62612705,-75.09675624,United States,Delaware,125
Nahlik_and_Fennessy_2016,NWCA11-1210,NWCA11-1210-3576,0,100,0.6592,NA,0.062576,0.04125009920000001,41250.09920000001,412.5009920000001,marsh,38.45215382,-75.09813408,United States,Delaware,134
Nahlik_and_Fennessy_2016,NWCA11-1213,NWCA11-1213-3751,0,100,0.4530651725422974,NA,0.066414,0.03008987036922414,30089.87036922414,300.8987036922414,marsh,39.59278612,-75.57681094,United States,Delaware,125
Nahlik_and_Fennessy_2016,NWCA11-1218,NWCA11-1218-3741,0,100,0.23326082509285284,NA,0.19559700000000002,0.045625117605686744,45625.11760568675,456.2511760568675,marsh,38.46093887,-75.06873668,United States,Delaware,110
Nahlik_and_Fennessy_2016,NWCA11-1222,NWCA11-1222-3575,0,100,0.6130023789899313,NA,0.05142,0.031520582327662264,31520.582327662265,315.20582327662265,marsh,39.39730169,-75.54718022,United States,Delaware,125
Nahlik_and_Fennessy_2016,NWCA11-1223,NWCA11-1223-5377,0,100,0.2041,NA,0.152995,0.0312262795,31226.2795,312.26279500000004,marsh,38.62326596,-75.11536814,United States,Delaware,126
Nahlik_and_Fennessy_2016,NWCA11-1226,NWCA11-1226-3667,0,100,0.38677247466546066,NA,0.06381,0.02467995160840305,24679.951608403047,246.79951608403047,marsh,39.41976771,-75.55500138,United States,Delaware,123
Nahlik_and_Fennessy_2016,NWCA11-1248,NWCA11-1248-5383,0,100,0.36,NA,0.0705,0.025379999999999996,25379.999999999996,253.79999999999998,marsh,30.03348608,-81.35494591,United States,Florida,105
Nahlik_and_Fennessy_2016,NWCA11-1249,NWCA11-1249-5384,0,100,0.17,NA,0.3478,0.059126000000000005,59126,591.26,mangrove,25.19978,-80.35067,United States,Florida,69
Nahlik_and_Fennessy_2016,NWCA11-1256,NWCA11-1256-5385,0,100,1.1122058823529413,NA,0.022850000000000002,0.02541390441176471,25413.90441176471,254.1390441176471,marsh,29.99143729,-84.3778643,United States,Florida,68
Nahlik_and_Fennessy_2016,NWCA11-1260,NWCA11-1260-4008,0,100,0.39,NA,0.1376,0.053664,53664.00000000001,536.6400000000001,marsh,30.69300131,-81.53846128,United States,Florida,85
Nahlik_and_Fennessy_2016,NWCA11-1266,NWCA11-1266-2668,0,100,1.2011,NA,0.004515,0.0054229665,5422.9665,54.229665000000004,marsh,28.6982345,-80.741909,United States,Florida,100
Nahlik_and_Fennessy_2016,NWCA11-1291,NWCA11-1291-4915,0,100,0.6599999999999999,NA,0.0451,0.029765999999999997,29766,297.66,marsh,29.7002526,-85.18880333,United States,Florida,72
Nahlik_and_Fennessy_2016,NWCA11-1292,NWCA11-1292-4916,0,100,0.34,NA,0.0626,0.021284,21284,212.84,marsh,29.90533872,-81.32656674,United States,Florida,90
Nahlik_and_Fennessy_2016,NWCA11-1300,NWCA11-1300-4917,0,100,0.8830434782608695,NA,0.04577826086956522,0.04042419470699433,40424.19470699433,404.2419470699433,marsh,30.10445965,-84.17312447,United States,Florida,92
Nahlik_and_Fennessy_2016,NWCA11-1303,NWCA11-1303-3733,0,100,0.08,NA,0.3855,0.030840000000000003,30840,308.40000000000003,marsh,28.77637399,-82.65457927,United States,Florida,85
Nahlik_and_Fennessy_2016,NWCA11-1305,NWCA11-1305-4918,0,100,1.2812631578947369,NA,0.011533684210526314,0.01477768465373961,14777.68465373961,147.7768465373961,marsh,28.71130308,-80.73938706,United States,Florida,95
Nahlik_and_Fennessy_2016,NWCA11-1326,NWCA11-1326-3732,0,100,0.45999999999999996,NA,0.04204,0.0193384,19338.399999999998,193.384,marsh,29.95155188,-81.31936542,United States,Florida,60
Nahlik_and_Fennessy_2016,NWCA11-1329,NWCA11-1329-4927,0,100,0.99,NA,0.1233,0.12206700000000001,122067.00000000001,1220.67,mangrove,25.22157,-80.4288,United States,Florida,100
Nahlik_and_Fennessy_2016,NWCA11-1334,NWCA11-1334-4010,0,100,0.2912,NA,0.14889200000000002,0.04335735040000001,43357.35040000001,433.5735040000001,marsh,30.71764038,-81.52691877,United States,Florida,105
Nahlik_and_Fennessy_2016,NWCA11-1335,NWCA11-1335-3731,0,100,0.7016249999999999,NA,0.1010025,0.07086587906249998,70865.87906249998,708.6587906249998,mangrove,26.91480934,-82.08730061,United States,Florida,80
Nahlik_and_Fennessy_2016,NWCA11-1342,NWCA11-1342-4929,0,100,0.9494285714285715,NA,0.04953285714285714,0.04702790979591837,47027.90979591837,470.27909795918373,marsh,30.02559654,-84.45934041,United States,Florida,70
Nahlik_and_Fennessy_2016,NWCA11-1348,NWCA11-1348-4964,0,100,0.15047757971080103,NA,0.30316,0.045618783065126435,45618.78306512644,456.1878306512644,mangrove,25.66657931,-80.2660357,United States,Florida,100
Nahlik_and_Fennessy_2016,NWCA11-1359,NWCA11-1359-4966,0,100,0.9910588235294118,NA,0.06942000000000001,0.06879930352941177,68799.30352941177,687.9930352941177,mangrove,26.33206053,-81.83801151,United States,Florida,85
Nahlik_and_Fennessy_2016,NWCA11-1363,NWCA11-1363-4967,0,100,0.2256143252869085,NA,0.132204,0.02982711626023045,29827.11626023045,298.2711626023045,mangrove,25.89213773,-81.69721282,United States,Florida,100
Nahlik_and_Fennessy_2016,NWCA11-1364,NWCA11-1364-4009,0,100,1.03,NA,0.0185,0.019055,19055,190.55,mangrove,26.9558,-80.07976,United States,Florida,80
Nahlik_and_Fennessy_2016,NWCA11-1368,NWCA11-1368-4971,0,100,0.6878769970519771,NA,0.051011764705882354,0.03508981952020439,35089.819520204386,350.8981952020439,marsh,31.65831876,-81.38700135,United States,Georgia,85
Nahlik_and_Fennessy_2016,NWCA11-1369,NWCA11-1369-4309,0,100,0.39,NA,0.0519,0.020241000000000002,20241.000000000004,202.41000000000005,marsh,31.94268068,-81.08486736,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1369,NWCA11-1369-4972,0,100,0.36,NA,0.047,0.01692,16920,169.20000000000002,marsh,31.94268068,-81.08486736,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1370,NWCA11-1370-4973,0,100,0.19,NA,0.051,0.009689999999999999,9689.999999999998,96.89999999999998,marsh,31.14404427,-81.53083458,United States,Georgia,125
Nahlik_and_Fennessy_2016,NWCA11-1372,NWCA11-1372-4974,0,100,1.046,NA,0.008373333333333333,0.008758506666666667,8758.506666666668,87.58506666666668,swamp,31.77555721,-81.21701651,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1373,NWCA11-1373-4975,0,100,1.275,NA,0.012700000000000001,0.016192500000000002,16192.500000000004,161.92500000000004,swamp,32.02402977,-81.01548196,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1374,NWCA11-1374-4976,0,100,1.16,NA,0.0025,0.0029,2900,29,swamp,31.45039809,-81.22811541,United States,Georgia,67
Nahlik_and_Fennessy_2016,NWCA11-1376,NWCA11-1376-4977,0,100,0.9950000000000001,NA,0.010783333333333332,0.010729416666666667,10729.416666666666,107.29416666666667,scrub/shrub,31.57096409,-81.16434964,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1377,NWCA11-1377-4978,0,100,0.13,NA,0.1944,0.025272,25272,252.72,marsh,31.00795192,-81.62600485,United States,Georgia,125
Nahlik_and_Fennessy_2016,NWCA11-1379,NWCA11-1379-4979,0,100,0.31,NA,0.0709,0.021979000000000002,21979.000000000004,219.79000000000005,marsh,31.49198057,-81.26599112,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1381,NWCA11-1381-5411,0,100,0.32,NA,0.0505,0.01616,16160.000000000002,161.60000000000002,marsh,30.73733301,-81.47605383,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1384,NWCA11-1384-5413,0,100,0.16,NA,0.0673,0.010768,10768,107.68,marsh,31.64443622,-81.37801197,United States,Georgia,125
Nahlik_and_Fennessy_2016,NWCA11-1385,NWCA11-1385-5414,0,100,1.0091666666666668,NA,0.03183333333333333,0.03212513888888889,32125.13888888889,321.2513888888889,swamp,31.94762493,-81.05878563,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1388,NWCA11-1388-5415,0,100,1.5,NA,0.003,0.0045000000000000005,4500.000000000001,45.00000000000001,marsh,31.7724169,-81.25725505,United States,Georgia,125
Nahlik_and_Fennessy_2016,NWCA11-1389,NWCA11-1389-5416,0,100,1.3359999999999999,NA,0.006520000000000001,0.00871072,8710.72,87.10719999999999,marsh,32.03049759,-81.03174779,United States,Georgia,110
Nahlik_and_Fennessy_2016,NWCA11-1392,NWCA11-1392-5417,0,100,1.04,NA,0.0048,0.004992,4992,49.92,swamp,31.58121264,-81.17939905,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1393,NWCA11-1393-5418,0,100,0.31,NA,0.0725,0.022475,22475,224.75,marsh,30.86519408,-81.56447473,United States,Georgia,100
Nahlik_and_Fennessy_2016,NWCA11-1395,NWCA11-1395-5419,0,100,0.942,NA,0.011200000000000002,0.010550400000000001,10550.400000000001,105.50400000000002,marsh,31.50860266,-81.20986755,United States,Georgia,115
Nahlik_and_Fennessy_2016,NWCA11-1396,NWCA11-1396-5420,0,100,1.25,NA,0.004,0.005,5000,50,swamp,31.90928513,-80.97698554,United States,Georgia,109
Nahlik_and_Fennessy_2016,NWCA11-1397,NWCA11-1397-5421,0,100,0.35,NA,0.053900000000000003,0.018865,18865,188.65,marsh,30.82546009,-81.520919610000007,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1400,NWCA11-1400-5431,0,100,0.35,NA,0.057,0.01995,19950,199.5,marsh,31.55016453,-81.36283972,United States,Georgia,100
Nahlik_and_Fennessy_2016,NWCA11-1401,NWCA11-1401-5432,0,100,0.38,NA,0.0388,0.014744,14744,147.44,marsh,31.96825509,-81.0220202,United States,Georgia,90
Nahlik_and_Fennessy_2016,NWCA11-1404,NWCA11-1404-5433,0,100,0.32,NA,0.037,0.01184,11840,118.4,marsh,31.76373609,-81.20326647,United States,Georgia,90
Nahlik_and_Fennessy_2016,NWCA11-1408,NWCA11-1408-5434,0,100,0.32,NA,0.041,0.013120000000000001,13120,131.2,marsh,31.63640369,-81.14963689,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1409,NWCA11-1409-5435,0,100,0.24,NA,0.1057,0.025367999999999998,25368,253.68,marsh,30.73673699,-81.61720128,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1411,NWCA11-1411-5436,0,100,0.34,NA,0.0467,0.015878,15877.999999999998,158.77999999999997,marsh,31.65483041,-81.23317,United States,Georgia,100
Nahlik_and_Fennessy_2016,NWCA11-1412,NWCA11-1412-5437,0,100,0.45,NA,0.0274,0.01233,12330.000000000002,123.30000000000003,marsh,31.90983309,-80.96533413,United States,Georgia,89
Nahlik_and_Fennessy_2016,NWCA11-1413,NWCA11-1413-4084,0,100,0.83,NA,0.0256,0.021248,21248,212.48000000000002,swamp,31.08207782,-81.52494284,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1417,NWCA11-1417-4082,0,100,0.37,NA,0.0382,0.014133999999999999,14134,141.34,marsh,31.92492714,-80.99062468,United States,Georgia,76
Nahlik_and_Fennessy_2016,NWCA11-1418,NWCA11-1418-4081,0,100,0.35,NA,0.035,0.01225,12250,122.5,marsh,31.44216271,-81.35898368,United States,Georgia,114
Nahlik_and_Fennessy_2016,NWCA11-1420,NWCA11-1420-4080,0,100,0.94,NA,0.0104,0.009775999999999998,9775.999999999998,97.75999999999999,swamp,31.56867645,-81.16598085,United States,Georgia,60
Nahlik_and_Fennessy_2016,NWCA11-1622,NWCA11-1622-3654,0,100,1.54,NA,0.0031,0.004774,4773.999999999999,47.739999999999995,marsh,29.07365539,-90.51422848,United States,Louisiana,122
Nahlik_and_Fennessy_2016,NWCA11-1637,NWCA11-1637-4958,0,100,0.4,NA,0.0606,0.02424,24240,242.4,marsh,29.74652906,-89.67261177,United States,Louisiana,120
Nahlik_and_Fennessy_2016,NWCA11-1653,NWCA11-1653-5111,0,100,0.22,NA,0.082,0.01804,18040,180.4,marsh,29.63270597,-89.78440641,United States,Louisiana,120
Nahlik_and_Fennessy_2016,NWCA11-1666,NWCA11-1666-5115,0,100,0.7031000000000001,NA,0.039383,0.027690187300000002,27690.1873,276.901873,marsh,29.77454868,-93.53254947,United States,Louisiana,125
Nahlik_and_Fennessy_2016,NWCA11-1669,NWCA11-1669-3881,0,100,1.82,NA,0.0011,0.0020020000000000003,2002.0000000000005,20.020000000000007,marsh,29.07830843,-90.51525074,United States,Louisiana,120
Nahlik_and_Fennessy_2016,NWCA11-1670,NWCA11-1670-5452,0,100,1.2968148897191667,NA,0.008306000000000001,0.0107713444740074,10771.344474007401,107.71344474007401,marsh,30.0365473,-93.27993183,United States,Louisiana,125
Nahlik_and_Fennessy_2016,NWCA11-1678,NWCA11-1678-5455,0,100,0.966779208195345,NA,0.027202,0.026298328021329774,26298.328021329773,262.98328021329775,marsh,30.02893495,-93.25151433,United States,Louisiana,125
Nahlik_and_Fennessy_2016,NWCA11-1691,NWCA11-1691-5459,0,100,0.126,NA,0.27131999999999995,0.03418631999999999,34186.31999999999,341.86319999999995,marsh,30.03509159,-93.43244595,United States,Louisiana,125
Nahlik_and_Fennessy_2016,NWCA11-1694,NWCA11-1694-5460,0,100,0.33,NA,0.4678,0.154374,154374,1543.74,marsh,29.4844005,-90.47139143,United States,Louisiana,125
Nahlik_and_Fennessy_2016,NWCA11-1696,NWCA11-1696-4862,0,100,0.7246296296296296,NA,0.05100185185185185,0.036957453017832646,36957.453017832646,369.5745301783265,marsh,29.80036487,-92.96307768,United States,Louisiana,54
Nahlik_and_Fennessy_2016,NWCA11-1746,NWCA11-1746-4360,0,100,1.6,NA,0.0016,0.00256,2560,25.6,swamp,42.06379805,-70.13497749,United States,Massachusetts,125
Nahlik_and_Fennessy_2016,NWCA11-1750,NWCA11-1750-4364,0,100,1.1656,NA,0.026716,0.0311401696,31140.169599999997,311.40169599999996,swamp,42.0635797,-70.13356378,United States,Massachusetts,125
Nahlik_and_Fennessy_2016,NWCA11-1752,NWCA11-1752-4366,0,100,0.18030000000000002,NA,0.34078899999999995,0.0614442567,61444.2567,614.4425669999999,marsh,41.42134193,-70.57003017,United States,Massachusetts,125
Nahlik_and_Fennessy_2016,NWCA11-1753,NWCA11-1753-4367,0,100,0.9990000000000001,NA,0.01951,0.019490490000000003,19490.49,194.90490000000003,marsh,42.16868626,-70.71744636,United States,Massachusetts,125
Nahlik_and_Fennessy_2016,NWCA11-1773,NWCA11-1773-5491,0,100,0.5549764400516112,NA,0.15824100000000002,0.08782002685020701,87820.02685020702,878.2002685020702,marsh,38.23903386,-75.80804183,United States,Maryland,130
Nahlik_and_Fennessy_2016,NWCA11-1776,NWCA11-1776-4308,0,100,0.16040108139278497,0.8122141581223208,0.39352200000000004,0.06312135435185154,63121.35435185154,631.2135435185154,marsh,38.45221899,-75.98236761,United States,Maryland,125
Nahlik_and_Fennessy_2016,NWCA11-1777,NWCA11-1777-5395,0,100,1.2177498885880373,NA,0.05821500000000002,0.07089130976415262,70891.30976415261,708.9130976415262,marsh,38.24219291,-75.80924667,United States,Maryland,125
Nahlik_and_Fennessy_2016,NWCA11-1777,NWCA11-1777-5493,0,100,0.9889471087794672,NA,0.128648,0.1272260676502609,127226.0676502609,1272.260676502609,marsh,38.24219291,-75.80924667,United States,Maryland,125
Nahlik_and_Fennessy_2016,NWCA11-1778,NWCA11-1778-5494,0,100,1.087896916279108,NA,0.034724000000000005,0.03777613252087575,37776.13252087575,377.7613252087575,marsh,38.17116646,-75.18664037,United States,Maryland,120
Nahlik_and_Fennessy_2016,NWCA11-1779,NWCA11-1779-4307,0,100,0.97489836970582,NA,0.14141800000000002,0.13786817764705767,137868.17764705766,1378.6817764705766,marsh,38.4498007,-76.28090162,United States,Maryland,140
Nahlik_and_Fennessy_2016,NWCA11-1789,NWCA11-1789-5496,0,100,1.0164552580469952,NA,0.131964,0.1341355016729137,134135.5016729137,1341.355016729137,marsh,38.43940441,-76.27668251,United States,Maryland,125
Nahlik_and_Fennessy_2016,NWCA11-1792,NWCA11-1792-4299,0,100,1.3645,NA,0.0014320000000000001,0.0019539640000000003,1953.9640000000002,19.539640000000002,swamp,38.16516446,-75.17979787,United States,Maryland,120
Nahlik_and_Fennessy_2016,NWCA11-1793,NWCA11-1793-4305,0,100,0.1555371352231194,0.6563161707369692,0.3099,0.048200958205644705,48200.95820564471,482.00958205644713,marsh,38.40964554,-76.08284009,United States,Maryland,125
Nahlik_and_Fennessy_2016,NWCA11-1798,NWCA11-1798-5497,0,100,1.0491000000000001,NA,0.025692999999999997,0.0269545263,26954.5263,269.54526300000003,marsh,38.14848341,-75.94279674,United States,Maryland,127
Nahlik_and_Fennessy_2016,NWCA11-1801,NWCA11-1801-5498,0,100,0.9184057886714858,NA,0.08137200000000001,0.07473251583577616,74732.51583577615,747.3251583577616,marsh,38.24386084,-75.81298705,United States,Maryland,125
Nahlik_and_Fennessy_2016,NWCA11-1803,NWCA11-1803-4304,0,100,1.4220641103874596,NA,0.024890999999999996,0.03539659777165425,35396.59777165425,353.96597771654245,marsh,38.4492246,-76.28777538,United States,Maryland,132
Nahlik_and_Fennessy_2016,NWCA11-1805,NWCA11-1805-4303,0,100,1.3266213325373672,NA,0.073865,0.09799088472787264,97990.88472787263,979.9088472787263,marsh,38.45040918,-76.28160913,United States,Maryland,127
Nahlik_and_Fennessy_2016,NWCA11-1810,NWCA11-1810-5499,0,100,1.6586610335019814,NA,0.006256,0.010376583425588396,10376.583425588396,103.76583425588397,marsh,38.24048616,-75.80352281,United States,Maryland,113
Nahlik_and_Fennessy_2016,NWCA11-1813,NWCA11-1813-4302,0,100,1.3163333769375478,NA,0.10712,0.14100563133755012,141005.63133755012,1410.0563133755013,marsh,38.45235702,-76.28225203,United States,Maryland,125
Nahlik_and_Fennessy_2016,NWCA11-1816,NWCA11-1816-5500,0,100,0.4004166666666667,NA,0.11677083333333334,0.04675698784722223,46756.987847222226,467.5698784722223,marsh,38.2506266,-75.2049727,United States,Maryland,96
Nahlik_and_Fennessy_2016,NWCA11-1817,NWCA11-1817-5501,0,100,1.3916535881071765,NA,0.006984,0.00971930865934052,9719.30865934052,97.19308659340521,marsh,38.44380367,-76.29582741,United States,Maryland,140
Nahlik_and_Fennessy_2016,NWCA11-1819,NWCA11-1819-5502,0,100,1.2045072206232934,NA,0.024136,0.02907198627696381,29071.986276963813,290.71986276963815,marsh,38.27447021,-76.18154457,United States,Maryland,125
Nahlik_and_Fennessy_2016,NWCA11-1823,NWCA11-1823-3483,0,100,0.43397510382477267,NA,0.08717899999999999,0.037833515576339856,37833.51557633986,378.3351557633986,marsh,44.53967282,-67.62811434,United States,Maine,125
Nahlik_and_Fennessy_2016,NWCA11-1832,NWCA11-1832-5505,0,100,0.23309999999999997,NA,0.156792,0.03654821519999999,36548.21519999999,365.4821519999999,marsh,44.03080145,-69.58496731,United States,Maine,130
Nahlik_and_Fennessy_2016,NWCA11-1836,NWCA11-1836-3548,0,100,0.1259899854363617,NA,0.251551,0.03169290682650222,31692.906826502218,316.9290682650222,marsh,44.4298757,-68.01252575,United States,Maine,126
Nahlik_and_Fennessy_2016,NWCA11-1946,NWCA11-1946-5100,0,100,0.27440000000000003,NA,0.292214,0.0801835216,80183.52160000001,801.8352160000001,marsh,30.41902926,-88.56129586,United States,Mississippi,120
Nahlik_and_Fennessy_2016,NWCA11-1953,NWCA11-1953-5098,0,100,0.79,NA,0.0161,0.012719000000000001,12719,127.19,marsh,30.37253218,-88.83512847,United States,Mississippi,121
Nahlik_and_Fennessy_2016,NWCA11-1958,NWCA11-1958-5290,0,100,0.6871999999999999,NA,0.08241799999999999,0.056637649599999985,56637.64959999998,566.3764959999999,marsh,30.26946711,-89.39634719,United States,Mississippi,120
Nahlik_and_Fennessy_2016,NWCA11-1961,NWCA11-1961-3891,0,100,1.53,NA,0.0048,0.007344,7343.999999999999,73.44,scrub/shrub,30.29608597,-88.58696249,United States,Mississippi,120
Nahlik_and_Fennessy_2016,NWCA11-1966,NWCA11-1966-5516,0,100,0.8891999999999999,NA,0.073936,0.06574389119999999,65743.89119999998,657.4389119999998,marsh,30.27883595,-89.39841246,United States,Mississippi,120
Nahlik_and_Fennessy_2016,NWCA11-1969,NWCA11-1969-5517,0,100,1.54,NA,0.0039,0.006006,6006,60.06,marsh,30.29468933,-88.58721892,United States,Mississippi,60
Nahlik_and_Fennessy_2016,NWCA11-1973,NWCA11-1973-5521,0,100,1.44,NA,0.0017,0.0024479999999999997,2447.9999999999995,24.479999999999997,marsh,30.36752679,-88.8271054,United States,Mississippi,120
Nahlik_and_Fennessy_2016,NWCA11-2025,NWCA11-2025-3403,0,100,0.9,NA,0.0914,0.08226,82259.99999999999,822.5999999999999,marsh,34.88362396,-76.51596497,United States,North Carolina,53
Nahlik_and_Fennessy_2016,NWCA11-2025,NWCA11-2025-5400,0,100,0.6400315957828482,0.10507288963138722,0.04565753424657534,0.029222264503345658,29222.264503345657,292.22264503345656,marsh,34.88362396,-76.51596497,United States,North Carolina,73
Nahlik_and_Fennessy_2016,NWCA11-2026,NWCA11-2026-3957,0,100,0.9275608870789452,0.13133253891403335,0.05965,0.055329006914259085,55329.00691425908,553.2900691425908,marsh,35.48961654,-75.98886226,United States,North Carolina,125
Nahlik_and_Fennessy_2016,NWCA11-2030,NWCA11-2030-4067,0,100,1.4141149471931191,0.011454477343666367,0.004904687499999999,0.006935791905061251,6935.791905061251,69.35791905061251,marsh,34.67617021,-77.06488669,United States,North Carolina,64
Nahlik_and_Fennessy_2016,NWCA11-2038,NWCA11-2038-5555,0,100,0.4819791666666666,NA,0.030286458333333332,0.01459744194878472,14597.441948784719,145.9744194878472,marsh,34.78092604,-76.40478773,United States,North Carolina,96
Nahlik_and_Fennessy_2016,NWCA11-2045,NWCA11-2045-4541,0,100,0.12,NA,0.3696,0.044351999999999996,44351.99999999999,443.5199999999999,marsh,35.39328314,-76.38081164,United States,North Carolina,81
Nahlik_and_Fennessy_2016,NWCA11-2048,NWCA11-2048-5566,0,100,0.3100609031756573,0.6012442630208625,0.288046,0.0893118029161354,89311.80291613539,893.1180291613539,marsh,35.57201335,-75.91082479,United States,North Carolina,127
Nahlik_and_Fennessy_2016,NWCA11-2049,NWCA11-2049-4543,0,100,0.5472151898734177,NA,0.2046278481012658,0.11197546675212304,111975.46675212304,1119.7546675212304,marsh,35.38837011,-76.3193744,United States,North Carolina,79
Nahlik_and_Fennessy_2016,NWCA11-2052,NWCA11-2052-5285,0,100,0.12,NA,0.3489,0.041867999999999995,41868,418.68,marsh,34.92743165,-76.30063292,United States,North Carolina,63
Nahlik_and_Fennessy_2016,NWCA11-2061,NWCA11-2061-5281,0,100,0.22,NA,0.2266,0.049852,49852,498.52000000000004,marsh,35.36117872,-76.35572987,United States,North Carolina,125
Nahlik_and_Fennessy_2016,NWCA11-2065,NWCA11-2065-5149,0,100,0.17,NA,0.3774,0.064158,64158.00000000001,641.58,marsh,35.37913472,-76.30374219,United States,North Carolina,57
Nahlik_and_Fennessy_2016,NWCA11-2066,NWCA11-2066-3401,0,100,1.3046835443037974,NA,0.02847848101265823,0.03715540554398333,37155.40554398333,371.55405543983335,marsh,34.80439343,-76.45313308,United States,North Carolina,79
Nahlik_and_Fennessy_2016,NWCA11-2068,NWCA11-2068-5147,0,100,0.7759036144578313,NA,0.12526746987951806,0.09719548265350558,97195.48265350559,971.9548265350559,marsh,34.9931171,-76.54916931,United States,North Carolina,83
Nahlik_and_Fennessy_2016,NWCA11-2069,NWCA11-2069-5119,0,100,1.447026136369487,0.009925547057234129,0.00425,0.00614986107957032,6149.86107957032,61.4986107957032,marsh,35.16419214,-75.82971662,United States,North Carolina,92
Nahlik_and_Fennessy_2016,NWCA11-2070,NWCA11-2070-5582,0,100,0.36,NA,0.1386,0.049895999999999996,49895.99999999999,498.9599999999999,marsh,36.28440575,-75.86747033,United States,North Carolina,82
Nahlik_and_Fennessy_2016,NWCA11-2074,NWCA11-2074-5586,0,100,0.7202000000000001,NA,0.018901,0.013612500200000002,13612.500200000002,136.12500200000002,marsh,35.6770101,-75.49589756,United States,North Carolina,110
Nahlik_and_Fennessy_2016,NWCA11-2076,NWCA11-2076-5590,0,100,0.27328211989436807,0.3388578574733211,0.15264545454545456,0.04171527341042122,41715.27341042122,417.15273410421224,marsh,35.60186221,-75.81856545,United States,North Carolina,99
Nahlik_and_Fennessy_2016,NWCA11-2077,NWCA11-2077-5591,0,100,0.5667521578645734,0.12135381626336168,0.0528,0.02992451393524948,29924.513935249477,299.2451393524948,marsh,35.3855618,-76.30581515,United States,North Carolina,71
Nahlik_and_Fennessy_2016,NWCA11-2079,NWCA11-2079-5592,0,100,0.24643471802162376,0.5012286573087996,0.2337607142857143,0.05760675570953336,57606.75570953336,576.0675570953337,marsh,35.54553362,-76.52664134,United States,North Carolina,56
Nahlik_and_Fennessy_2016,NWCA11-2081,NWCA11-2081-5593,0,100,0.32786178271050914,0.45795866658841,0.213267,0.06992209881332216,69922.09881332215,699.2209881332216,marsh,35.41465949,-76.42973312,United States,North Carolina,100
Nahlik_and_Fennessy_2016,NWCA11-2168,NWCA11-2168-5603,0,100,0.36333333333333334,NA,0.22222,0.08073993333333333,80739.93333333333,807.3993333333334,marsh,43.0632135,-70.74847652,United States,New Hampshire,90
Nahlik_and_Fennessy_2016,NWCA11-2170,NWCA11-2170-5604,0,100,0.1355,NA,0.108513,0.0147035115,14703.511499999999,147.035115,marsh,43.07462714,-70.90407955,United States,New Hampshire,120
Nahlik_and_Fennessy_2016,NWCA11-2175,NWCA11-2175-5606,0,100,0.30720000000000003,NA,0.10064800000000002,0.030919065600000007,30919.06560000001,309.1906560000001,marsh,43.06180678,-70.73302785,United States,New Hampshire,125
Nahlik_and_Fennessy_2016,NWCA11-2179,NWCA11-2179-4501,0,100,0.2078,NA,0.228306,0.0474419868,47441.9868,474.419868,marsh,43.05291752,-70.76494087,United States,New Hampshire,125
Nahlik_and_Fennessy_2016,NWCA11-2186,NWCA11-2186-5176,0,100,0.24422222222222223,NA,0.09151555555555554,0.02235013234567901,22350.13234567901,223.5013234567901,marsh,39.3863373,-74.47658677,United States,New Jersey,90
Nahlik_and_Fennessy_2016,NWCA11-2186,NWCA11-2186-5215,0,100,0.24341176470588236,NA,0.13928823529411766,0.033904395155709345,33904.395155709346,339.04395155709346,marsh,39.3863373,-74.47658677,United States,New Jersey,85
Nahlik_and_Fennessy_2016,NWCA11-2195,NWCA11-2195-5172,0,100,0.04093023255813954,NA,0.13886627906976745,0.005683829096809087,5683.829096809088,56.83829096809088,marsh,40.43887063,-74.1026518,United States,New Jersey,86
